Unnamed: 0,dt,order_id,waybill_id,courier_id,da_id,is_courier_grabbed,is_weekend,estimate_arrived_time,is_prebook,poi_id,sender_lng,sender_lat,recipient_lng,recipient_lat,grab_lng,grab_lat,dispatch_time,grab_time,fetch_time,estimate_meal_prepare_time,arrive_time,order_push_time,platform_order_time,interval,group_id
45580,20221017,44960,45580,261,6,1,0,2022-10-16 16:52:22,0,500,174.94772,46.05297,174.961334,46.050817,174948271,46052324,1665937047,1665937090,1665937415,1665937023,2022-10-16 16:49:12,1665937043,2022-10-16 16:17:03,2022-10-16 16:16:00,
9678,20221017,9650,9678,2161,6,1,0,2022-10-16 18:06:35,0,500,174.94772,46.05297,174.986787,46.048307,174942254,46052247,1665941157,1665941367,1665942471,1665940819,2022-10-16 18:02:39,1665940837,2022-10-16 17:20:19,2022-10-16 17:20:00,
9679,20221017,9651,9679,617,6,1,0,2022-10-16 19:04:33,0,2493,174.953121,46.055995,174.953555,46.055708,174957271,46051475,1665944997,1665945026,1665945307,1665944960,2022-10-16 18:38:04,1665944996,2022-10-16 18:29:20,2022-10-16 18:28:00,
6425,20221017,6410,6425,12,6,1,0,2022-10-16 19:35:39,0,930,174.941999,46.045428,174.943384,46.045128,174938219,46042719,1665946857,1665946862,1665947383,1665946830,2022-10-16 19:11:49,1665946839,2022-10-16 19:00:30,2022-10-16 19:00:00,
55451,20221017,54534,55451,617,6,1,0,2022-10-16 20:06:15,0,930,174.941999,46.045428,174.945632,46.054066,174947653,46051866,1665948687,1665948715,1665949094,1665948652,2022-10-16 19:53:41,1665948676,2022-10-16 19:30:52,2022-10-16 19:30:00,
52200,20221017,51393,52200,617,6,1,0,2022-10-16 20:46:50,0,19,174.942316,46.050732,174.956436,46.050273,174930567,46052880,1665951297,1665951305,1665952137,1665950863,2022-10-16 20:34:18,1665950871,2022-10-16 20:07:43,2022-10-16 20:06:00,
12,20221017,12,12,12,6,1,0,2022-10-16 22:54:52,0,10,174.94115,46.042359,174.939278,46.044014,174944483,46052374,1665959097,1665959106,1665960550,1665959082,2022-10-16 22:53:08,1665959093,2022-10-16 22:24:42,2022-10-16 22:24:00,
45595,20221017,44974,45595,72,6,1,0,2022-10-16 23:32:31,0,1394,174.941858,46.049566,174.933097,46.054197,174941836,46051334,1665961377,1665961380,1665961542,1665961337,2022-10-16 23:11:02,1665961354,2022-10-16 23:02:17,2022-10-16 23:02:00,
42217,20221017,41685,42217,269,6,1,0,2022-10-16 23:35:36,0,2795,174.941922,46.049789,174.940239,46.045889,174941989,46052449,1665961557,1665961561,1665961738,1665961529,2022-10-16 23:13:08,1665961538,2022-10-16 23:05:29,2022-10-16 23:04:00,
19460,20221017,19334,19460,72,6,1,0,2022-10-16 23:38:09,0,828,174.930471,46.052464,174.931824,46.055652,174935286,46053092,1665961707,1665961721,1665962499,1665961678,2022-10-16 23:29:32,1665961690,2022-10-16 23:07:58,2022-10-16 23:06:00,
38879,20221017,38430,38879,960,6,1,0,2022-10-16 23:38:23,0,21,174.94334,46.05242,174.958266,46.05788,174943069,46052636,1665961707,1665961736,1665962185,1665961690,2022-10-16 23:20:49,1665961704,2022-10-16 23:08:10,2022-10-16 23:08:00,
35676,20221017,35296,35676,1757,6,1,0,2022-10-16 23:52:21,0,2118,174.941705,46.046954,174.929986,46.043455,174942309,46052407,1665962607,1665962639,1665962840,1665962536,2022-10-16 23:33:56,1665962601,2022-10-16 23:22:16,2022-10-16 23:22:00,
29133,20221017,28867,29133,3410,6,1,0,2022-10-17 00:00:43,0,2795,174.941922,46.049789,174.939021,46.04644,174937759,46052405,1665963057,1665963060,1665963340,1665963035,2022-10-16 23:39:31,1665963045,2022-10-16 23:30:35,2022-10-16 23:30:00,
16117,20221017,16024,16117,1223,6,1,0,2022-10-17 00:09:18,0,19,174.942316,46.050732,174.961803,46.051788,174947818,46058813,1665963567,1665963619,1665964193,1665963543,2022-10-16 23:58:42,1665963560,2022-10-16 23:39:03,2022-10-16 23:38:00,
55453,20221017,54536,55453,2030,6,1,0,2022-10-17 00:11:07,0,2070,174.944613,46.052398,174.937969,46.05256,174938555,46051468,1665963687,1665963842,1665964079,1665963659,2022-10-16 23:55:20,1665963667,2022-10-16 23:40:59,2022-10-16 23:40:00,
61967,20221017,60811,61967,72,6,1,0,2022-10-17 00:18:18,0,19,174.942316,46.050732,174.940358,46.053395,174942518,46051507,1665964107,1665964119,1665964656,1665964089,2022-10-17 00:01:19,1665964098,2022-10-16 23:48:09,2022-10-16 23:48:00,
22680,20221017,22511,22680,1629,6,1,0,2022-10-17 00:26:39,0,2000,174.93408,46.05238,174.938104,46.045488,174946478,46039268,1665964617,1665964663,1665965993,1665964594,2022-10-17 00:25:38,1665964602,2022-10-16 23:56:34,2022-10-16 23:56:00,
