Unnamed: 0,dt,order_id,waybill_id,courier_id,da_id,is_courier_grabbed,is_weekend,estimate_arrived_time,is_prebook,poi_id,sender_lng,sender_lat,recipient_lng,recipient_lat,grab_lng,grab_lat,dispatch_time,grab_time,fetch_time,estimate_meal_prepare_time,arrive_time,order_push_time,platform_order_time,interval,group_id
922,20221019,922,922,793,6,1,0,2022-10-19 05:50:46,0,688,174.947882,46.051327,174.958466,46.061246,174947685,46051192,1666156856,1666156864,1666157477,1666156834,2022-10-19 05:36:00,1666156848,2022-10-19 05:20:34,2022-10-19 05:20:00,
10651,20221019,10619,10651,1857,5,1,0,2022-10-19 05:59:48,0,2237,174.55645,45.898838,174.545852,45.920476,174550204,45898249,1666157295,1666157304,1666158078,1666156838,2022-10-19 05:52:17,1666156851,2022-10-19 05:20:38,2022-10-19 05:20:00,
49878,20221019,49135,49878,30,6,1,0,2022-10-19 05:51:09,0,1209,174.938939,46.046653,174.940456,46.044987,174940679,46042893,1666156886,1666156896,1666157618,1666156854,2022-10-19 05:42:26,1666156870,2022-10-19 05:20:54,2022-10-19 05:20:00,
53171,20221019,52329,53171,4218,2,1,0,2022-10-19 05:50:58,0,90,174.53672,45.866359,174.546403,45.855979,174536596,45866390,1666156874,1666156877,1666157086,1666156851,2022-10-19 05:35:39,1666156861,2022-10-19 05:20:51,2022-10-19 05:20:00,
39856,20221019,39384,39856,429,0,1,0,2022-10-19 06:03:31,0,764,174.58632,45.84647,174.539653,45.836853,174588382,45847564,1666157025,1666157040,1666157189,1666157007,2022-10-19 05:45:45,1666157011,2022-10-19 05:23:27,2022-10-19 05:22:00,
53172,20221019,52330,53172,2225,6,1,0,2022-10-19 05:52:32,0,707,174.93994,46.043084,174.94775,46.053689,174940992,46043088,1666156975,1666157031,1666157224,1666156935,2022-10-19 05:34:47,1666156952,2022-10-19 05:22:15,2022-10-19 05:22:00,
56439,20221019,55479,56439,2134,17,1,0,2022-10-19 05:55:16,0,1289,174.590556,45.874592,174.600709,45.889404,174590462,45874564,1666157001,1666157250,1666158060,1666156979,2022-10-19 05:53:30,1666156996,2022-10-19 05:22:59,2022-10-19 05:22:00,
46616,20221019,45963,46616,2510,2,1,0,2022-10-19 05:55:56,0,60,174.52667,45.853258,174.497846,45.851138,174526820,45852805,1666157325,1666157336,1666157915,1666157146,2022-10-19 05:48:33,1666157163,2022-10-19 05:25:46,2022-10-19 05:24:00,
56443,20221019,55483,56443,3651,0,1,0,2022-10-19 06:07:21,0,1034,174.570875,45.869364,174.542177,45.854952,174575499,45869918,1666157625,1666157637,1666158721,1666157234,2022-10-19 06:04:26,1666157243,2022-10-19 05:27:14,2022-10-19 05:26:00,
924,20221019,924,924,21,6,1,0,2022-10-19 05:58:34,0,689,174.938708,46.046384,174.951428,46.060592,174938735,46044585,1666157335,1666157351,1666157801,1666157311,2022-10-19 05:57:12,1666157315,2022-10-19 05:28:31,2022-10-19 05:28:00,
