Unnamed: 0,dt,order_id,waybill_id,courier_id,da_id,is_courier_grabbed,is_weekend,estimate_arrived_time,is_prebook,poi_id,sender_lng,sender_lat,recipient_lng,recipient_lat,grab_lng,grab_lat,dispatch_time,grab_time,fetch_time,estimate_meal_prepare_time,arrive_time,order_push_time,platform_order_time,interval,group_id
582371,20221017,511868.0,582371.0,72.0,6.0,1.0,0.0,2022-10-17 09:51:18,0.0,299.0,174.937729,46.046981,174.9418,46.050241,174939797.0,46043168.0,1665998488.0,1665998505.0,1665998962.0,1665998477.0,2022-10-17 09:33:23,1665998481.0,2022-10-17 09:21:17,2022-10-17 09:20:00,
330883,20221017,304606.0,330883.0,1355.0,0.0,1.0,0.0,2022-10-17 10:21:32,0.0,764.0,174.58632,45.84647,174.615264,45.828687,174572958.0,45858687.0,1665998507.0,1665998522.0,1666000942.0,1665998490.0,2022-10-17 10:22:22,1665998494.0,2022-10-17 09:21:30,2022-10-17 09:20:00,
579046,20221017,509176.0,579046.0,4187.0,8.0,1.0,0.0,2022-10-17 09:52:51,0.0,681.0,174.568226,45.90752,174.570213,45.905803,174572515.0,45909024.0,1665998597.0,1665998604.0,1665999238.0,1665998564.0,2022-10-17 09:47:02,1665998572.0,2022-10-17 09:22:44,2022-10-17 09:22:00,
311263,20221017,287772.0,311263.0,1288.0,18.0,1.0,0.0,2022-10-17 09:54:30,0.0,48.0,174.578167,45.770707,174.573131,45.781868,174578366.0,45769623.0,1665998697.0,1665998708.0,1665999037.0,1665998661.0,2022-10-17 09:38:53,1665998692.0,2022-10-17 09:24:21,2022-10-17 09:24:00,
330886,20221017,304609.0,330886.0,235.0,7.0,1.0,0.0,2022-10-17 09:55:30,0.0,771.0,174.576479,45.87805,174.579451,45.876914,174579355.0,45876695.0,1665998752.0,1665998761.0,1665999182.0,1665998720.0,2022-10-17 09:37:37,1665998731.0,2022-10-17 09:25:20,2022-10-17 09:24:00,
330887,20221017,304610.0,330887.0,31.0,6.0,1.0,0.0,2022-10-17 09:54:30,0.0,28.0,174.941567,46.053244,174.92596,46.063067,174942314.0,46052278.0,1665998757.0,1665998766.0,1665998858.0,1665998661.0,2022-10-17 09:40:00,1665998732.0,2022-10-17 09:24:21,2022-10-17 09:24:00,
143685,20221017,138003.0,143685.0,3004.0,0.0,1.0,0.0,2022-10-17 10:05:07,0.0,897.0,174.579213,45.877726,174.568396,45.8615,174588215.0,45876042.0,1665999496.0,1665999509.0,1666000101.0,1665998766.0,2022-10-17 10:11:34,1665998768.0,2022-10-17 09:26:06,2022-10-17 09:26:00,
301493,20221017,279329.0,301493.0,2003.0,18.0,1.0,0.0,2022-10-17 09:59:04,0.0,1705.0,174.570903,45.76486,174.572613,45.768984,174570739.0,45763788.0,1665998968.0,1665998983.0,1665999727.0,1665998858.0,2022-10-17 09:46:48,1665998947.0,2022-10-17 09:27:38,2022-10-17 09:26:00,
245650,20221017,230325.0,245650.0,1415.0,6.0,1.0,0.0,2022-10-17 09:57:07,0.0,19.0,174.942316,46.050732,174.936359,46.049155,174942279.0,46052296.0,1665998847.0,1665998868.0,1666000238.0,1665998818.0,2022-10-17 09:56:44,1665998828.0,2022-10-17 09:26:58,2022-10-17 09:26:00,
386418,20221017,351754.0,386418.0,3725.0,3.0,1.0,0.0,2022-10-17 09:57:54,0.0,670.0,174.528217,45.906017,174.539117,45.911344,174529685.0,45907752.0,1665998877.0,1665998885.0,1666000107.0,1665998866.0,2022-10-17 09:54:21,1665998876.0,2022-10-17 09:27:46,2022-10-17 09:26:00,
317754,20221017,293351.0,317754.0,195.0,9.0,1.0,0.0,2022-10-17 10:12:46,0.0,840.0,174.586284,45.902763,174.572006,45.917608,174574730.0,45898232.0,1665999232.0,1665999240.0,1666000563.0,1665998963.0,2022-10-17 10:19:47,1665998988.0,2022-10-17 09:29:23,2022-10-17 09:28:00,
160178,20221017,153190.0,160178.0,356.0,5.0,1.0,0.0,2022-10-17 10:17:55,0.0,272.0,174.5664,45.898385,174.551553,45.916333,174570642.0,45904928.0,1665999076.0,1665999081.0,1665999415.0,1665999028.0,2022-10-17 09:49:07,1665999056.0,2022-10-17 09:30:28,2022-10-17 09:30:00,
117795,20221017,113816.0,117795.0,2025.0,6.0,1.0,0.0,2022-10-17 10:15:50,0.0,2963.0,174.938586,46.043365,174.938593,46.051655,174937550.0,46047704.0,1665999387.0,1665999527.0,1666000010.0,1665999226.0,2022-10-17 09:56:13,1665999234.0,2022-10-17 09:33:46,2022-10-17 09:32:00,
494488,20221017,441125.0,494488.0,4208.0,10.0,1.0,0.0,2022-10-17 10:02:21,0.0,2710.0,174.595201,45.861532,174.599759,45.85108,174596485.0,45861329.0,1665999172.0,1665999184.0,1665999654.0,1665999123.0,2022-10-17 09:48:50,1665999142.0,2022-10-17 09:32:03,2022-10-17 09:32:00,
308025,20221017,285005.0,308025.0,4215.0,1.0,1.0,0.0,2022-10-17 10:12:25,0.0,485.0,174.525396,45.905041,174.554714,45.905666,174525451.0,45904769.0,1665999167.0,1665999178.0,1665999467.0,1665999124.0,2022-10-17 10:17:27,1665999145.0,2022-10-17 09:32:04,2022-10-17 09:32:00,
422450,20221017,381963.0,422450.0,1223.0,6.0,1.0,0.0,2022-10-17 10:02:34,0.0,717.0,174.939513,46.045289,174.939064,46.042191,174938773.0,46044594.0,1665999178.0,1665999186.0,1665999314.0,1665999153.0,2022-10-17 09:40:09,1665999155.0,2022-10-17 09:32:33,2022-10-17 09:32:00,
186629,20221017,177329.0,186629.0,3156.0,13.0,1.0,0.0,2022-10-17 10:23:03,0.0,161.0,174.57245,45.890427,174.577671,45.916156,174571767.0,45889236.0,1665999502.0,1665999512.0,1665999814.0,1665999233.0,2022-10-17 10:15:58,1665999367.0,2022-10-17 09:33:53,2022-10-17 09:32:00,
16363,20221017,16266.0,16363.0,1745.0,6.0,1.0,0.0,2022-10-17 10:20:13,0.0,1291.0,174.935342,46.061425,174.967355,46.031739,174945188.0,46051984.0,1665999268.0,1665999279.0,1666000134.0,1665999240.0,2022-10-17 10:23:51,1665999255.0,2022-10-17 09:34:00,2022-10-17 09:34:00,
510756,20221017,454386.0,510756.0,3117.0,7.0,1.0,0.0,2022-10-17 10:25:57,0.0,908.0,174.557779,45.858557,174.552836,45.871185,174554219.0,45854722.0,1666000222.0,1666000235.0,1666000878.0,1665999347.0,2022-10-17 10:12:49,1665999358.0,2022-10-17 09:35:47,2022-10-17 09:34:00,
533514,20221017,472795.0,533514.0,209.0,6.0,1.0,0.0,2022-10-17 10:05:22,0.0,3066.0,174.939975,46.043162,174.941572,46.052538,174940910.0,46043036.0,1665999328.0,1665999336.0,1665999573.0,1665999313.0,2022-10-17 09:54:14,1665999322.0,2022-10-17 09:35:13,2022-10-17 09:34:00,
308035,20221017,285013.0,308035.0,3146.0,5.0,1.0,0.0,2022-10-17 10:09:37,0.0,3106.0,174.552148,45.890786,174.573643,45.869046,174555681.0,45896096.0,1666000187.0,1666000312.0,1666000845.0,1665999263.0,2022-10-17 10:21:36,1666000181.0,2022-10-17 09:34:23,2022-10-17 09:34:00,
484529,20221017,433052.0,484529.0,1761.0,17.0,1.0,0.0,2022-10-17 10:27:33,0.0,1622.0,174.59451,45.878561,174.582685,45.869262,174616808.0,45876334.0,1666000432.0,1666000442.0,1666001224.0,1665999265.0,2022-10-17 10:19:50,1665999273.0,2022-10-17 09:34:25,2022-10-17 09:34:00,
6671,20221017,6655.0,6671.0,1865.0,9.0,1.0,0.0,2022-10-17 10:11:31,0.0,616.0,174.566668,45.921904,174.570618,45.921481,174567139.0,45925558.0,1665999892.0,1665999904.0,1666000145.0,1665999678.0,2022-10-17 09:52:43,1665999694.0,2022-10-17 09:41:18,2022-10-17 09:40:00,
13159,20221017,13109.0,13159.0,2642.0,6.0,1.0,0.0,2022-10-17 10:13:04,0.0,1592.0,174.935518,46.048279,174.9472,46.051081,174939838.0,46043282.0,1665999808.0,1665999816.0,1666000339.0,1665999715.0,2022-10-17 09:58:37,1665999788.0,2022-10-17 09:41:55,2022-10-17 09:40:00,
588868,20221017,517052.0,588868.0,2739.0,9.0,1.0,0.0,2022-10-17 10:34:25,0.0,1003.0,174.595564,45.871046,174.634839,45.880847,174595788.0,45871009.0,1666000132.0,1666000136.0,1666000391.0,1665999737.0,2022-10-17 10:37:39,1665999747.0,2022-10-17 09:42:17,2022-10-17 09:42:00,
572559,20221017,504038.0,572559.0,915.0,11.0,1.0,0.0,2022-10-17 10:25:09,0.0,162.0,174.527315,45.881956,174.523261,45.908957,174527601.0,45885563.0,1666000007.0,1666000043.0,1666000788.0,1665999900.0,2022-10-17 10:19:41,1665999921.0,2022-10-17 09:45:00,2022-10-17 09:44:00,
258890,20221017,242020.0,258890.0,1171.0,6.0,1.0,0.0,2022-10-17 10:17:28,0.0,1541.0,174.935275,46.047164,174.940328,46.045298,174935594.0,46047103.0,1666000078.0,1666000095.0,1666000578.0,1666000030.0,2022-10-17 10:00:54,1666000050.0,2022-10-17 09:47:10,2022-10-17 09:46:00,
527043,20221017,467574.0,527043.0,2579.0,18.0,1.0,0.0,2022-10-17 10:16:51,0.0,1661.0,174.571196,45.764847,174.57352,45.786262,174570031.0,45764924.0,1666000017.0,1666000035.0,1666000194.0,1665999995.0,2022-10-17 10:00:40,1666000011.0,2022-10-17 09:46:35,2022-10-17 09:46:00,
166726,20221017,159171.0,166726.0,1908.0,0.0,1.0,0.0,2022-10-17 10:17:37,0.0,561.0,174.550525,45.873748,174.54518,45.869934,174544687.0,45873017.0,1666000246.0,1666000284.0,1666000586.0,1666000010.0,2022-10-17 10:02:36,1666000057.0,2022-10-17 09:46:50,2022-10-17 09:46:00,
176674,20221017,168284.0,176674.0,1403.0,6.0,1.0,0.0,2022-10-17 10:29:39,0.0,256.0,174.943286,46.052348,174.964415,46.034057,174937087.0,46047119.0,1666000364.0,1666000381.0,1666001147.0,1666000057.0,2022-10-17 10:32:42,1666000063.0,2022-10-17 09:47:37,2022-10-17 09:46:00,
98346,20221017,95561.0,98346.0,1217.0,6.0,1.0,0.0,2022-10-17 10:20:09,0.0,726.0,174.947322,46.058867,174.930302,46.055709,174951254.0,46056337.0,1666000229.0,1666000233.0,1666000708.0,1666000197.0,2022-10-17 10:20:16,1666000211.0,2022-10-17 09:49:57,2022-10-17 09:48:00,
262110,20221017,244849.0,262110.0,2329.0,17.0,1.0,0.0,2022-10-17 10:24:30,0.0,620.0,174.607415,45.874819,174.626333,45.87331,174596660.0,45880435.0,1666000372.0,1666000400.0,1666001195.0,1666000168.0,2022-10-17 10:16:56,1666000172.0,2022-10-17 09:49:28,2022-10-17 09:48:00,
445520,20221017,401067.0,445520.0,3457.0,18.0,1.0,0.0,2022-10-17 10:26:07,0.0,785.0,174.56741,45.766155,174.556027,45.750156,174572133.0,45769165.0,1666000348.0,1666000355.0,1666000951.0,1666000257.0,2022-10-17 10:13:12,1666000268.0,2022-10-17 09:50:57,2022-10-17 09:50:00,
514010,20221017,457010.0,514010.0,2773.0,19.0,1.0,0.0,2022-10-17 10:20:10,0.0,307.0,174.554404,45.900722,174.557726,45.898639,174548746.0,45896822.0,1666000217.0,1666000226.0,1666000926.0,1666000209.0,2022-10-17 10:08:19,1666000213.0,2022-10-17 09:50:09,2022-10-17 09:50:00,
432370,20221017,390166.0,432370.0,2134.0,17.0,1.0,0.0,2022-10-17 10:27:05,0.0,1247.0,174.599766,45.883871,174.606612,45.893921,174600945.0,45888736.0,1666000403.0,1666000413.0,1666001343.0,1666000207.0,2022-10-17 10:19:54,1666000389.0,2022-10-17 09:50:07,2022-10-17 09:50:00,
262114,20221017,244853.0,262114.0,1548.0,18.0,1.0,0.0,2022-10-17 10:20:26,0.0,2008.0,174.58153,45.769419,174.56565,45.763751,174570505.0,45767511.0,1666000318.0,1666000670.0,1666001405.0,1666000221.0,2022-10-17 10:14:25,1666000301.0,2022-10-17 09:50:21,2022-10-17 09:50:00,
429120,20221017,387490.0,429120.0,1403.0,6.0,1.0,0.0,2022-10-17 10:30:11,0.0,2732.0,174.945892,46.055173,174.964181,46.034418,174937205.0,46047115.0,1666000364.0,1666000376.0,1666001295.0,1666000201.0,2022-10-17 10:35:03,1666000213.0,2022-10-17 09:50:01,2022-10-17 09:50:00,
552991,20221017,488356.0,552991.0,831.0,6.0,1.0,0.0,2022-10-17 10:28:50,0.0,1376.0,174.939239,46.043478,174.958413,46.061395,174940754.0,46041706.0,1666000408.0,1666000421.0,1666001476.0,1666000353.0,2022-10-17 10:27:56,1666000371.0,2022-10-17 09:52:33,2022-10-17 09:52:00,
536806,20221017,475453.0,536806.0,4323.0,2.0,1.0,0.0,2022-10-17 10:41:19,0.0,1629.0,174.548154,45.859348,174.562542,45.850675,174545270.0,45861487.0,1666000787.0,1666000793.0,1666001234.0,1666000389.0,2022-10-17 10:26:36,1666000400.0,2022-10-17 09:53:09,2022-10-17 09:52:00,
255555,20221017,239105.0,255555.0,1403.0,6.0,1.0,0.0,2022-10-17 10:22:26,0.0,500.0,174.94772,46.05297,174.952659,46.050827,174937205.0,46047115.0,1666000364.0,1666000373.0,1666001401.0,1666000341.0,2022-10-17 10:16:50,1666000347.0,2022-10-17 09:52:21,2022-10-17 09:52:00,
481310,20221017,430399.0,481310.0,897.0,6.0,1.0,0.0,2022-10-17 10:24:57,0.0,1459.0,174.941795,46.061919,174.952008,46.052355,174941912.0,46051849.0,1666000528.0,1666000543.0,1666001337.0,1666000490.0,2022-10-17 10:18:55,1666000500.0,2022-10-17 09:54:50,2022-10-17 09:54:00,
196472,20221017,186252.0,196472.0,4206.0,4.0,1.0,0.0,2022-10-17 10:31:57,0.0,1835.0,174.561358,45.83077,174.562756,45.81127,174563828.0,45828323.0,1666000757.0,1666000765.0,1666001111.0,1666000547.0,2022-10-17 10:18:58,1666000558.0,2022-10-17 09:55:47,2022-10-17 09:54:00,
98353,20221017,95567.0,98353.0,2566.0,14.0,1.0,0.0,2022-10-17 10:26:32,0.0,1154.0,174.592612,45.883093,174.599495,45.881216,174581903.0,45886490.0,1666000612.0,1666000621.0,1666001778.0,1666000568.0,2022-10-17 10:37:59,1666000594.0,2022-10-17 09:56:08,2022-10-17 09:56:00,
193286,20221017,183379.0,193286.0,2826.0,18.0,1.0,0.0,2022-10-17 10:33:14,0.0,3796.0,174.571096,45.779296,174.554304,45.762994,174573121.0,45777613.0,1666000948.0,1666000996.0,1666001606.0,1666000625.0,2022-10-17 10:26:49,1666000826.0,2022-10-17 09:57:05,2022-10-17 09:56:00,
429128,20221017,387497.0,429128.0,3276.0,19.0,1.0,0.0,2022-10-17 10:43:59,0.0,207.0,174.556801,45.887697,174.572222,45.888459,174572484.0,45885244.0,1666001538.0,1666001542.0,1666002117.0,1666000886.0,2022-10-17 10:35:43,1666000920.0,2022-10-17 10:01:26,2022-10-17 10:00:00,
156900,20221017,150166.0,156900.0,2831.0,18.0,1.0,0.0,2022-10-17 10:31:56,0.0,1325.0,174.566608,45.763169,174.563582,45.769604,174568863.0,45763395.0,1666000948.0,1666000956.0,1666001394.0,1666000905.0,2022-10-17 10:16:45,1666000919.0,2022-10-17 10:01:45,2022-10-17 10:00:00,
412809,20221017,373949.0,412809.0,2170.0,3.0,1.0,0.0,2022-10-17 10:31:05,0.0,1925.0,174.548661,45.918841,174.557562,45.930643,174549734.0,45919199.0,1666000888.0,1666000903.0,1666001720.0,1666000863.0,2022-10-17 10:25:54,1666000868.0,2022-10-17 10:01:03,2022-10-17 10:00:00,
120948,20221017,116783.0,120948.0,1183.0,18.0,1.0,0.0,2022-10-17 10:32:05,0.0,1048.0,174.565311,45.770042,174.558384,45.779024,174566840.0,45769489.0,1666000948.0,1666000965.0,1666001432.0,1666000908.0,2022-10-17 10:19:57,1666000924.0,2022-10-17 10:01:48,2022-10-17 10:00:00,
19701,20221017,19572.0,19701.0,592.0,6.0,1.0,0.0,2022-10-17 10:35:56,0.0,552.0,174.939345,46.043587,174.961757,46.050926,174942844.0,46052349.0,1666000858.0,1666000871.0,1666001774.0,1666000834.0,2022-10-17 10:26:56,1666000856.0,2022-10-17 10:00:34,2022-10-17 10:00:00,
396391,20221017,360132.0,396391.0,3269.0,17.0,1.0,0.0,2022-10-17 10:32:29,0.0,3228.0,174.606684,45.866931,174.601481,45.865827,174608090.0,45865853.0,1666001003.0,1666001020.0,1666002644.0,1666000948.0,2022-10-17 10:32:39,1666000970.0,2022-10-17 10:02:28,2022-10-17 10:02:00,
517249,20221017,459635.0,517249.0,271.0,18.0,1.0,0.0,2022-10-17 10:33:53,0.0,1258.0,174.56672,45.76697,174.572566,45.768991,174567094.0,45766857.0,1666001038.0,1666001042.0,1666001445.0,1666001032.0,2022-10-17 10:20:05,1666001033.0,2022-10-17 10:03:52,2022-10-17 10:02:00,
68735,20221017,67341.0,68735.0,299.0,6.0,1.0,0.0,2022-10-17 10:37:08,0.0,503.0,174.935452,46.048748,174.939083,46.042012,174930853.0,46047042.0,1666001248.0,1666001257.0,1666002045.0,1666001213.0,2022-10-17 10:28:17,1666001228.0,2022-10-17 10:06:53,2022-10-17 10:06:00,
